ToDb_kernel19_0,128,1,0.0055040000,ToDb
cufftExecZ2Z_1,0.0129279997,ToDb
cudaMemcpy_16,1024,0.1057280004,0,ToDb
cudaMemcpy_17,1024,0.1034239978,0,ToDb
ToDb_kernel20_0,128,1,0.0037440001,ToDb
cudaMemcpy_18,1441792,0.3676159978,1,ToDb
ToDb_kernel21_0,1,1,0.0040320000,ToDb
ToDb_kernel22_0,1,1,0.0039039999,ToDb
cufftDestroy_0,0.1024959981,cufftEnsureDestruction
cudaMemcpy_20,1024,0.1073279977,1,ToDb
cudaMemcpy_21,1024,0.1125760004,1,ToDb
cudaMemcpy_22,1024,0.1066239998,1,ToDb
cudaMemcpy_23,8,0.1060160026,1,ToDb
cudaFree_10,0.2537600100,ToDb
cudaFree_9,0.1210239977,ToDb
cudaFree_8,0.1146880016,ToDb
cudaFree_7,0.1146880016,ToDb
cudaFree_6,0.1156480014,ToDb
cudaFree_5,0.1175040007,ToDb
cudaFree_4,0.1177600026,ToDb
cudaFree_3,0.1139840037,ToDb
cudaFree_2,0.3450880051,ToDb
cudaFree_1,0.1146880016,ToDb
cudaFree_0,0.1155200005,ToDb
ToDb,8.0000000000,ToDb
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
SwitchToRange,0.0000000000,SwitchToRange
cudaMalloc_37,0.0010240000,RCSRangeCommonToDb
cudaMalloc_36,0.0010240000,RCSRangeCommonToDb
cudaMalloc_35,0.0010240000,RCSRangeCommonToDb
cudaMalloc_34,0.0010240000,RCSRangeCommonToDb
cudaMalloc_33,0.0020480000,RCSRangeCommonToDb
cudaMalloc_32,0.0010240000,RCSRangeCommonToDb
cudaMalloc_31,0.0010240000,RCSRangeCommonToDb
cudaMalloc_30,0.0010240000,RCSRangeCommonToDb
cudaMalloc_29,0.0010240000,RCSRangeCommonToDb
cudaMalloc_28,0.0010240000,RCSRangeCommonToDb
cudaMalloc_27,0.0010240000,RCSRangeCommonToDb
cudaMalloc_26,0.0010240000,RCSRangeCommonToDb
cudaMalloc_25,0.0010240000,RCSRangeCommonToDb
cudaMalloc_24,0.0010240000,RCSRangeCommonToDb
cudaMalloc_23,0.0020480000,RCSRangeCommonToDb
cudaMalloc_22,0.0010240000,RCSRangeCommonToDb
cudaMalloc_21,0.0010240000,RCSRangeCommonToDb
cudaMalloc_20,0.0010240000,RCSRangeCommonToDb
cudaMalloc_19,0.0010240000,RCSRangeCommonToDb
cudaMalloc_18,0.0010240000,RCSRangeCommonToDb
cudaMalloc_17,0.0010240000,RCSRangeCommonToDb
cudaMalloc_16,0.0010240000,RCSRangeCommonToDb
cudaMalloc_15,0.0020480000,RCSRangeCommonToDb
cudaMalloc_14,0.0010240000,RCSRangeCommonToDb
cudaMalloc_13,0.0010240000,RCSRangeCommonToDb
